idx,feature,value,lab,favorite_pred,retweet_pred,favorite_count,retweet_count,favorite_sign,retweet_sign,favorite_shap_value,retweet_shap_value,text
35,xg_h,0.09244992295839753,"xG, Home",17.480147084486,0.09403139644454206,12,0,neg,neg,-0.0984448790550232,-0.13656844198703766,Norwich (0.62) 0-3 (1.81) Southampton
36,estimated_followers_count,0.14786258497194216,xGPhilopher's # of Followers,49.45929122399501,11.681998463970148,49,12,neg,neg,-2.731703519821167,-2.057736396789551,Sochi (6.51) 10-1 (0.09) Rostov
36,estimated_followers_count_a,,"Twitter Account Followers, Away",49.45929122399501,11.681998463970148,49,12,neg,neg,-0.25542595982551575,-0.15135012567043304,Sochi (6.51) 10-1 (0.09) Rostov
36,estimated_followers_count_h,,"Twitter Account Followers, Home",49.45929122399501,11.681998463970148,49,12,pos,pos,0.0034179098438471556,0.22429129481315613,Sochi (6.51) 10-1 (0.09) Rostov
36,g_a,0.125,"Goals, Away",49.45929122399501,11.681998463970148,49,12,pos,pos,0.03868928924202919,0.001940860995091498,Sochi (6.51) 10-1 (0.09) Rostov
36,g_h,1,"Goals, Home",49.45929122399501,11.681998463970148,49,12,neg,pos,-0.03660445660352707,0.2288433462381363,Sochi (6.51) 10-1 (0.09) Rostov
36,hour_x1,0.018260294657203812,"1st Order Sin Term, Hour",49.45929122399501,11.681998463970148,49,12,neg,neg,-0.047174494713544846,-0.1249060407280922,Sochi (6.51) 10-1 (0.09) Rostov
36,hour_x2,0.25000000000000044,"2nd Order Sin Term, Hour",49.45929122399501,11.681998463970148,49,12,pos,neg,0.010714110918343067,-0.01091376319527626,Sochi (6.51) 10-1 (0.09) Rostov
36,hour_y1,0.6403186876478952,"1st Order Cos Term, Hour",49.45929122399501,11.681998463970148,49,12,pos,pos,0.0054743122309446335,0.004108821973204613,Sochi (6.51) 10-1 (0.09) Rostov
36,hour_y2,0.25000000000000044,"2nd Order Cos Term, Hour",49.45929122399501,11.681998463970148,49,12,neutral,neg,0,-0.01921631582081318,Sochi (6.51) 10-1 (0.09) Rostov
36,wday_x1,0.09903113209758078,"1st Order Sin Term, Weekday",49.45929122399501,11.681998463970148,49,12,neg,neg,-0.013470485806465149,-0.15786175429821014,Sochi (6.51) 10-1 (0.09) Rostov
36,wday_x2,0,"2nd Order Sin Term, Weekday",49.45929122399501,11.681998463970148,49,12,pos,pos,0.021331530064344406,0.05434543266892433,Sochi (6.51) 10-1 (0.09) Rostov
36,wday_y1,0.8019377358048382,"1st Order Cos Term, Weekday",49.45929122399501,11.681998463970148,49,12,neg,pos,-0.026859382167458534,0.004789413418620825,Sochi (6.51) 10-1 (0.09) Rostov
36,wday_y2,0,"2nd Order Cos Term, Weekday",49.45929122399501,11.681998463970148,49,12,neutral,pos,0,0.03197525441646576,Sochi (6.51) 10-1 (0.09) Rostov
36,xg_a,0.016100178890876567,"xG, Away",49.45929122399501,11.681998463970148,49,12,pos,pos,0.10096228867769241,0.15942180156707764,Sochi (6.51) 10-1 (0.09) Rostov
36,xg_h,1,"xG, Home",49.45929122399501,11.681998463970148,49,12,pos,pos,0.37217310070991516,0.8937499523162842,Sochi (6.51) 10-1 (0.09) Rostov
37,estimated_followers_count,0.1495392125553173,xGPhilopher's # of Followers,45.009444610732714,6.0853542097968605,38,6,neg,neg,-2.9991776943206787,-2.0003530979156494,Tottenham (0.46) 1-1 (1.62) Man United
37,estimated_followers_count_a,0.654451565687245,"Twitter Account Followers, Away",45.009444610732714,6.0853542097968605,38,6,pos,pos,0.25959980487823486,0.3473414182662964,Tottenham (0.46) 1-1 (1.62) Man United
37,estimated_followers_count_h,0.14603277382063992,"Twitter Account Followers, Home",45.009444610732714,6.0853542097968605,38,6,pos,pos,0.0671430453658104,0.2747548818588257,Tottenham (0.46) 1-1 (1.62) Man United
37,g_a,0.125,"Goals, Away",45.009444610732714,6.0853542097968605,38,6,pos,neg,0.008237889036536217,-0.006607286166399717,Tottenham (0.46) 1-1 (1.62) Man United
37,g_h,0.1,"Goals, Home",45.009444610732714,6.0853542097968605,38,6,neg,neg,-0.05630660429596901,-0.0952722579240799,Tottenham (0.46) 1-1 (1.62) Man United
37,hour_x1,0.15696100289923332,"1st Order Sin Term, Hour",45.009444610732714,6.0853542097968605,38,6,pos,pos,0.039280638098716736,0.03336181864142418,Tottenham (0.46) 1-1 (1.62) Man United
37,hour_x2,0,"2nd Order Sin Term, Hour",45.009444610732714,6.0853542097968605,38,6,pos,pos,0.0695142149925232,0.12620939314365387,Tottenham (0.46) 1-1 (1.62) Man United
37,hour_y1,0.8683475024126042,"1st Order Cos Term, Hour",45.009444610732714,6.0853542097968605,38,6,pos,neg,0.0030508404597640038,-0.01483786478638649,Tottenham (0.46) 1-1 (1.62) Man United
37,hour_y2,0,"2nd Order Cos Term, Hour",45.009444610732714,6.0853542097968605,38,6,neutral,pos,0,0.008562295697629452,Tottenham (0.46) 1-1 (1.62) Man United
37,wday_x1,0.09903113209758078,"1st Order Sin Term, Weekday",45.009444610732714,6.0853542097968605,38,6,neg,neg,-0.023642772808670998,-0.0612916462123394,Tottenham (0.46) 1-1 (1.62) Man United
37,wday_x2,0,"2nd Order Sin Term, Weekday",45.009444610732714,6.0853542097968605,38,6,pos,neg,0.004638852551579475,-0.10668455064296722,Tottenham (0.46) 1-1 (1.62) Man United
37,wday_y1,0.8019377358048382,"1st Order Cos Term, Weekday",45.009444610732714,6.0853542097968605,38,6,pos,pos,0.009008161723613739,0.023577166721224785,Tottenham (0.46) 1-1 (1.62) Man United
37,wday_y2,0,"2nd Order Cos Term, Weekday",45.009444610732714,6.0853542097968605,38,6,neutral,pos,0,0.006280343979597092,Tottenham (0.46) 1-1 (1.62) Man United
37,xg_a,0.2898032200357782,"xG, Away",45.009444610732714,6.0853542097968605,38,6,neg,neg,-0.15299606323242188,-0.11726060509681702,Tottenham (0.46) 1-1 (1.62) Man United
37,xg_h,0.06779661016949153,"xG, Home",45.009444610732714,6.0853542097968605,38,6,pos,pos,0.12085430324077606,0.08155041188001633,Tottenham (0.46) 1-1 (1.62) Man United
38,estimated_followers_count,0.15037182353209544,xGPhilopher's # of Followers,29.817845150960274,6.513806759761391,21,6,neg,neg,-3.0010077953338623,-1.7949401140213013,Sevilla (0.81) 0-0 (0.62) Barcelona
38,estimated_followers_count_a,0.9567668910045893,"Twitter Account Followers, Away",29.817845150960274,6.513806759761391,21,6,pos,pos,0.05539814010262489,0.5231495499610901,Sevilla (0.81) 0-0 (0.62) Barcelona
38,estimated_followers_count_h,0.02083126681614455,"Twitter Account Followers, Home",29.817845150960274,6.513806759761391,21,6,neg,neg,-0.07295461744070053,-0.15732696652412415,Sevilla (0.81) 0-0 (0.62) Barcelona
38,g_a,0,"Goals, Away",29.817845150960274,6.513806759761391,21,6,neg,pos,-0.02037009224295616,0.047377534210681915,Sevilla (0.81) 0-0 (0.62) Barcelona
38,g_h,0,"Goals, Home",29.817845150960274,6.513806759761391,21,6,neg,pos,-0.0015821080887690187,0.029872262850403786,Sevilla (0.81) 0-0 (0.62) Barcelona
38,hour_x1,0.15696100289923332,"1st Order Sin Term, Hour",29.817845150960274,6.513806759761391,21,6,pos,pos,0.032418400049209595,0.04018774256110191,Sevilla (0.81) 0-0 (0.62) Barcelona
38,hour_x2,0,"2nd Order Sin Term, Hour",29.817845150960274,6.513806759761391,21,6,pos,pos,0.05855276808142662,0.14289039373397827,Sevilla (0.81) 0-0 (0.62) Barcelona
38,hour_y1,0.8683475024126042,"1st Order Cos Term, Hour",29.817845150960274,6.513806759761391,21,6,neg,neg,-0.003078336827456951,-0.006342500913888216,Sevilla (0.81) 0-0 (0.62) Barcelona
38,hour_y2,0,"2nd Order Cos Term, Hour",29.817845150960274,6.513806759761391,21,6,neutral,pos,0,0.005526483990252018,Sevilla (0.81) 0-0 (0.62) Barcelona
38,wday_x1,0.09903113209758078,"1st Order Sin Term, Weekday",29.817845150960274,6.513806759761391,21,6,neg,neg,-0.02507912367582321,-0.16693536937236786,Sevilla (0.81) 0-0 (0.62) Barcelona
38,wday_x2,0,"2nd Order Sin Term, Weekday",29.817845150960274,6.513806759761391,21,6,pos,neg,0.017277326434850693,-0.06997919827699661,Sevilla (0.81) 0-0 (0.62) Barcelona
38,wday_y1,0.8019377358048382,"1st Order Cos Term, Weekday",29.817845150960274,6.513806759761391,21,6,pos,pos,0.0027039945125579834,0.010900508612394333,Sevilla (0.81) 0-0 (0.62) Barcelona
38,wday_y2,0,"2nd Order Cos Term, Weekday",29.817845150960274,6.513806759761391,21,6,neutral,pos,0,0.0058032451197505,Sevilla (0.81) 0-0 (0.62) Barcelona
38,xg_a,0.11091234347048301,"xG, Away",29.817845150960274,6.513806759761391,21,6,pos,pos,0.05299222841858864,0.028322268277406693,Sevilla (0.81) 0-0 (0.62) Barcelona
38,xg_h,0.12172573189522343,"xG, Home",29.817845150960274,6.513806759761391,21,6,neg,neg,-0.14681902527809143,-0.08046227693557739,Sevilla (0.81) 0-0 (0.62) Barcelona
39,estimated_followers_count,0.15120443450887358,xGPhilopher's # of Followers,21.675406171466246,2.7213288952097163,24,3,neg,neg,-2.924971342086792,-1.700520396232605,Watford (1.67) 1-1 (0.98) Leicester
39,estimated_followers_count_a,0.04303607664642551,"Twitter Account Followers, Away",21.675406171466246,2.7213288952097163,24,3,neg,neg,-0.14680169522762299,-0.2599141299724579,Watford (1.67) 1-1 (0.98) Leicester
39,estimated_followers_count_h,0.014287603539520962,"Twitter Account Followers, Home",21.675406171466246,2.7213288952097163,24,3,neg,neg,-0.12315700948238373,-0.21823114156723022,Watford (1.67) 1-1 (0.98) Leicester
39,g_a,0.125,"Goals, Away",21.675406171466246,2.7213288952097163,24,3,pos,neg,7.077788177412003e-5,-0.011846833862364292,Watford (1.67) 1-1 (0.98) Leicester
39,g_h,0.1,"Goals, Home",21.675406171466246,2.7213288952097163,24,3,neg,neg,-0.07166190445423126,-0.0314643569290638,Watford (1.67) 1-1 (0.98) Leicester
39,hour_x1,0.3971976766202159,"1st Order Sin Term, Hour",21.675406171466246,2.7213288952097163,24,3,pos,pos,0.08099950850009918,0.11806623637676239,Watford (1.67) 1-1 (0.98) Leicester
39,hour_x2,0.75,"2nd Order Sin Term, Hour",21.675406171466246,2.7213288952097163,24,3,neg,neg,-0.06357976049184799,-0.12003421038389206,Watford (1.67) 1-1 (0.98) Leicester
39,hour_y1,0.017332380120999257,"1st Order Cos Term, Hour",21.675406171466246,2.7213288952097163,24,3,pos,pos,0.043558258563280106,0.13236136734485626,Watford (1.67) 1-1 (0.98) Leicester
39,hour_y2,0.75,"2nd Order Cos Term, Hour",21.675406171466246,2.7213288952097163,24,3,neutral,neg,0,-0.010879932902753353,Watford (1.67) 1-1 (0.98) Leicester
39,wday_x1,0.4999999999999999,"1st Order Sin Term, Weekday",21.675406171466246,2.7213288952097163,24,3,neg,pos,-0.014169896021485329,0.053754620254039764,Watford (1.67) 1-1 (0.98) Leicester
39,wday_x2,0.4999999999999998,"2nd Order Sin Term, Weekday",21.675406171466246,2.7213288952097163,24,3,pos,pos,3.7204037653282285e-4,0.017715832218527794,Watford (1.67) 1-1 (0.98) Leicester
39,wday_y1,1,"1st Order Cos Term, Weekday",21.675406171466246,2.7213288952097163,24,3,neg,pos,-0.0013070462737232447,0.018476538360118866,Watford (1.67) 1-1 (0.98) Leicester
39,wday_y2,0.4999999999999998,"2nd Order Cos Term, Weekday",21.675406171466246,2.7213288952097163,24,3,neutral,neg,0,-0.007338824216276407,Watford (1.67) 1-1 (0.98) Leicester
39,xg_a,0.17531305903398928,"xG, Away",21.675406171466246,2.7213288952097163,24,3,neg,pos,-0.009247174486517906,0.04750276729464531,Watford (1.67) 1-1 (0.98) Leicester
39,xg_h,0.2542372881355932,"xG, Home",21.675406171466246,2.7213288952097163,24,3,neg,neg,-0.12846744060516357,-0.1722659319639206,Watford (1.67) 1-1 (0.98) Leicester
40,estimated_followers_count,0.1520484511154706,xGPhilopher's # of Followers,26.13314321860762,2.9514352597737386,42,4,neg,neg,-3.204704523086548,-2.108879327774048,Brighton (0.74) 2-1 (0.69) Arsenal
40,estimated_followers_count_a,0.457676416853034,"Twitter Account Followers, Away",26.13314321860762,2.9514352597737386,42,4,pos,pos,0.31031548976898193,0.5372219085693359,Brighton (0.74) 2-1 (0.69) Arsenal
40,estimated_followers_count_h,0.004881036053474849,"Twitter Account Followers, Home",26.13314321860762,2.9514352597737386,42,4,neg,pos,-8.115539676509798e-4,0.116859070956707,Brighton (0.74) 2-1 (0.69) Arsenal
40,g_a,0.125,"Goals, Away",26.13314321860762,2.9514352597737386,42,4,pos,pos,0.013820852153003216,0.0183290783315897,Brighton (0.74) 2-1 (0.69) Arsenal
40,g_h,0.2,"Goals, Home",26.13314321860762,2.9514352597737386,42,4,pos,neg,0.046875014901161194,-0.02241278812289238,Brighton (0.74) 2-1 (0.69) Arsenal
40,hour_x1,0.07179676972449096,"1st Order Sin Term, Hour",26.13314321860762,2.9514352597737386,42,4,neg,neg,-0.028060439974069595,-0.08581368625164032,Brighton (0.74) 2-1 (0.69) Arsenal
40,hour_x2,0.9330127018922196,"2nd Order Sin Term, Hour",26.13314321860762,2.9514352597737386,42,4,neg,neg,-0.10473093390464783,-0.26934531331062317,Brighton (0.74) 2-1 (0.69) Arsenal
40,hour_y1,0.2543330950302496,"1st Order Cos Term, Hour",26.13314321860762,2.9514352597737386,42,4,neg,neg,-0.01972600631415844,-0.009019569493830204,Brighton (0.74) 2-1 (0.69) Arsenal
40,hour_y2,0.9330127018922196,"2nd Order Cos Term, Hour",26.13314321860762,2.9514352597737386,42,4,neutral,neg,0,-0.002090292749926448,Brighton (0.74) 2-1 (0.69) Arsenal
40,wday_x1,0.4999999999999999,"1st Order Sin Term, Weekday",26.13314321860762,2.9514352597737386,42,4,neg,pos,-0.010625815950334072,0.013641556724905968,Brighton (0.74) 2-1 (0.69) Arsenal
40,wday_x2,0.4999999999999998,"2nd Order Sin Term, Weekday",26.13314321860762,2.9514352597737386,42,4,neg,pos,-0.0012562887277454138,0.01956028677523136,Brighton (0.74) 2-1 (0.69) Arsenal
40,wday_y1,1,"1st Order Cos Term, Weekday",26.13314321860762,2.9514352597737386,42,4,neg,pos,-0.0016665157163515687,0.022281168028712273,Brighton (0.74) 2-1 (0.69) Arsenal
40,wday_y2,0.4999999999999998,"2nd Order Cos Term, Weekday",26.13314321860762,2.9514352597737386,42,4,neutral,neg,0,-0.0024337677750736475,Brighton (0.74) 2-1 (0.69) Arsenal
40,xg_a,0.12343470483005366,"xG, Away",26.13314321860762,2.9514352597737386,42,4,neg,neg,-0.0586983747780323,-0.13725535571575165,Brighton (0.74) 2-1 (0.69) Arsenal
40,xg_h,0.11093990755007703,"xG, Home",26.13314321860762,2.9514352597737386,42,4,neg,neg,-0.11961938440799713,-0.17526556551456451,Brighton (0.74) 2-1 (0.69) Arsenal
41,estimated_followers_count,0.15288106209224872,xGPhilopher's # of Followers,36.245195436668915,1.6966107110115964,22,1,neg,neg,-2.786513090133667,-2.0477564334869385,Torino (2.87) 1-1 (0.29) Parma
41,estimated_followers_count_a,,"Twitter Account Followers, Away",36.245195436668915,1.6966107110115964,22,1,neg,neg,-0.2544689178466797,-0.380980521440506,Torino (2.87) 1-1 (0.29) Parma
41,estimated_followers_count_h,,"Twitter Account Followers, Home",36.245195436668915,1.6966107110115964,22,1,neg,neg,-0.017662828788161278,-0.0034040063619613647,Torino (2.87) 1-1 (0.29) Parma
41,g_a,0.125,"Goals, Away",36.245195436668915,1.6966107110115964,22,1,pos,neg,0.04192408546805382,-0.009075484238564968,Torino (2.87) 1-1 (0.29) Parma
41,g_h,0.1,"Goals, Home",36.245195436668915,1.6966107110115964,22,1,neg,neg,-0.007083461154252291,-0.04775295779109001,Torino (2.87) 1-1 (0.29) Parma
41,hour_x1,0.07179676972449085,"1st Order Sin Term, Hour",36.245195436668915,1.6966107110115964,22,1,neg,neg,-0.018007969483733177,-0.08674278855323792,Torino (2.87) 1-1 (0.29) Parma
41,hour_x2,0.06698729810778065,"2nd Order Sin Term, Hour",36.245195436668915,1.6966107110115964,22,1,pos,pos,0.03352072089910507,0.04021373763680458,Torino (2.87) 1-1 (0.29) Parma
41,hour_y1,0.7629992850907494,"1st Order Cos Term, Hour",36.245195436668915,1.6966107110115964,22,1,pos,neg,0.0015147600788623095,-0.006747799459844828,Torino (2.87) 1-1 (0.29) Parma
41,hour_y2,0.06698729810778065,"2nd Order Cos Term, Hour",36.245195436668915,1.6966107110115964,22,1,neutral,neg,0,-0.020068807527422905,Torino (2.87) 1-1 (0.29) Parma
41,wday_x1,0.4999999999999999,"1st Order Sin Term, Weekday",36.245195436668915,1.6966107110115964,22,1,neg,pos,-0.008323621936142445,4.813085834030062e-4,Torino (2.87) 1-1 (0.29) Parma
41,wday_x2,0.4999999999999998,"2nd Order Sin Term, Weekday",36.245195436668915,1.6966107110115964,22,1,pos,pos,0.004535363055765629,0.058213189244270325,Torino (2.87) 1-1 (0.29) Parma
41,wday_y1,1,"1st Order Cos Term, Weekday",36.245195436668915,1.6966107110115964,22,1,neg,neg,-0.02951904572546482,-0.007407406345009804,Torino (2.87) 1-1 (0.29) Parma
41,wday_y2,0.4999999999999998,"2nd Order Cos Term, Weekday",36.245195436668915,1.6966107110115964,22,1,neutral,neg,0,-0.004422464873641729,Torino (2.87) 1-1 (0.29) Parma
41,xg_a,0.0518783542039356,"xG, Away",36.245195436668915,1.6966107110115964,22,1,pos,pos,0.12110105156898499,0.021204408258199692,Torino (2.87) 1-1 (0.29) Parma
41,xg_h,0.4391371340523883,"xG, Home",36.245195436668915,1.6966107110115964,22,1,pos,pos,0.056865546852350235,0.0275432076305151,Torino (2.87) 1-1 (0.29) Parma
42,estimated_followers_count,0.15371367306902686,xGPhilopher's # of Followers,60.34169839380693,31.765576007523443,278,45,neg,neg,-2.7161216735839844,-1.6027696132659912,Cardiff (0.28) 2-0 (2.05) Leeds
42,estimated_followers_count_a,0.012660221260743952,"Twitter Account Followers, Away",60.34169839380693,31.765576007523443,278,45,pos,pos,0.08939669281244278,0.32469457387924194,Cardiff (0.28) 2-0 (2.05) Leeds
42,estimated_followers_count_h,,"Twitter Account Followers, Home",60.34169839380693,31.765576007523443,278,45,neg,pos,-0.1660269796848297,0.11969732493162155,Cardiff (0.28) 2-0 (2.05) Leeds
42,g_a,0,"Goals, Away",60.34169839380693,31.765576007523443,278,45,pos,pos,0.05066630616784096,0.14175757765769958,Cardiff (0.28) 2-0 (2.05) Leeds
42,g_h,0.2,"Goals, Home",60.34169839380693,31.765576007523443,278,45,pos,pos,0.05908520892262459,0.05495549738407135,Cardiff (0.28) 2-0 (2.05) Leeds
42,hour_x1,0.5358983848622455,"1st Order Sin Term, Hour",60.34169839380693,31.765576007523443,278,45,pos,pos,0.06487049907445908,0.15966026484966278,Cardiff (0.28) 2-0 (2.05) Leeds
42,hour_x2,0.4999999999999999,"2nd Order Sin Term, Hour",60.34169839380693,31.765576007523443,278,45,pos,pos,0.0017877842765301466,0.06423628330230713,Cardiff (0.28) 2-0 (2.05) Leeds
42,hour_y1,0,"1st Order Cos Term, Hour",60.34169839380693,31.765576007523443,278,45,pos,pos,0.014631340280175209,0.08191011846065521,Cardiff (0.28) 2-0 (2.05) Leeds
42,hour_y2,0.4999999999999999,"2nd Order Cos Term, Hour",60.34169839380693,31.765576007523443,278,45,neutral,neg,0,-0.01049637421965599,Cardiff (0.28) 2-0 (2.05) Leeds
42,wday_x1,0.9009688679024191,"1st Order Sin Term, Weekday",60.34169839380693,31.765576007523443,278,45,pos,pos,0.012149623595178127,0.07229963690042496,Cardiff (0.28) 2-0 (2.05) Leeds
42,wday_x2,1,"2nd Order Sin Term, Weekday",60.34169839380693,31.765576007523443,278,45,pos,pos,0.005521720740944147,0.06855344772338867,Cardiff (0.28) 2-0 (2.05) Leeds
42,wday_y1,0.8019377358048384,"1st Order Cos Term, Weekday",60.34169839380693,31.765576007523443,278,45,neg,pos,-0.020969422534108162,0.03785885125398636,Cardiff (0.28) 2-0 (2.05) Leeds
42,wday_y2,1,"2nd Order Cos Term, Weekday",60.34169839380693,31.765576007523443,278,45,neutral,pos,0,0.006684109102934599,Cardiff (0.28) 2-0 (2.05) Leeds
42,xg_a,0.36672629695885506,"xG, Away",60.34169839380693,31.765576007523443,278,45,pos,pos,0.10214608162641525,0.27433696389198303,Cardiff (0.28) 2-0 (2.05) Leeds
42,xg_h,0.040061633281972264,"xG, Home",60.34169839380693,31.765576007523443,278,45,pos,pos,0.13968031108379364,0.23729990422725677,Cardiff (0.28) 2-0 (2.05) Leeds
43,estimated_followers_count,0.154546284045805,xGPhilopher's # of Followers,19.64592645779738,1.9180437234295695,23,2,neg,neg,-3.027769088745117,-1.7958242893218994,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,estimated_followers_count_a,0.005349031521325312,"Twitter Account Followers, Away",19.64592645779738,1.9180437234295695,23,2,neg,neg,-0.14339475333690643,-0.04105520620942116,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,estimated_followers_count_h,0.03927752556124571,"Twitter Account Followers, Home",19.64592645779738,1.9180437234295695,23,2,neg,neg,-0.14770209789276123,-0.1573493778705597,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,g_a,0,"Goals, Away",19.64592645779738,1.9180437234295695,23,2,neg,neg,-0.06319721788167953,-0.022474616765975952,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,g_h,0.3,"Goals, Home",19.64592645779738,1.9180437234295695,23,2,pos,pos,0.1124962642788887,0.06836841255426407,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,hour_x1,0.15696100289923362,"1st Order Sin Term, Hour",19.64592645779738,1.9180437234295695,23,2,pos,pos,0.03249849006533623,0.03297533094882965,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,hour_x2,1,"2nd Order Sin Term, Hour",19.64592645779738,1.9180437234295695,23,2,neg,neg,-0.07262709736824036,-0.24725870788097382,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,hour_y1,0.14898487770839494,"1st Order Cos Term, Hour",19.64592645779738,1.9180437234295695,23,2,neg,pos,-0.009526015259325504,0.06833555549383163,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,hour_y2,1,"2nd Order Cos Term, Hour",19.64592645779738,1.9180437234295695,23,2,neutral,neg,0,-0.02092650718986988,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,wday_x1,0.9009688679024191,"1st Order Sin Term, Weekday",19.64592645779738,1.9180437234295695,23,2,pos,pos,0.016911979764699936,0.019871404394507408,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,wday_x2,1,"2nd Order Sin Term, Weekday",19.64592645779738,1.9180437234295695,23,2,neg,pos,-0.0107457609847188,0.008386812172830105,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,wday_y1,0.8019377358048384,"1st Order Cos Term, Weekday",19.64592645779738,1.9180437234295695,23,2,neg,pos,-5.344197270460427e-4,0.02083548903465271,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,wday_y2,1,"2nd Order Cos Term, Weekday",19.64592645779738,1.9180437234295695,23,2,neutral,neg,0,-9.773160563781857e-4,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,xg_a,0.1252236135957066,"xG, Away",19.64592645779738,1.9180437234295695,23,2,neg,neg,-0.1300508826971054,-0.20504580438137054,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
43,xg_h,0.3220338983050847,"xG, Home",19.64592645779738,1.9180437234295695,23,2,neg,neg,-0.008486257866024971,-0.11564729362726212,Newcastle (2.11) 3-0 (0.70) Sheffield Utd
44,estimated_followers_count,0.15539030065240203,xGPhilopher's # of Followers,22.953868096161006,4.431635242220954,41,5,neg,neg,-3.0523366928100586,-1.8066565990447998,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,estimated_followers_count_a,0.4318920204130221,"Twitter Account Followers, Away",22.953868096161006,4.431635242220954,41,5,pos,pos,0.29695624113082886,0.5355727672576904,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,estimated_followers_count_h,0.03593214902137534,"Twitter Account Followers, Home",22.953868096161006,4.431635242220954,41,5,neg,pos,-0.07484126836061478,0.036784037947654724,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,g_a,0.25,"Goals, Away",22.953868096161006,4.431635242220954,41,5,neg,neg,-0.01692933216691017,-3.219202917534858e-4,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,g_h,0.1,"Goals, Home",22.953868096161006,4.431635242220954,41,5,neg,neg,-0.048982955515384674,-0.01341541949659586,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,hour_x1,0.018260294657203874,"1st Order Sin Term, Hour",22.953868096161006,4.431635242220954,41,5,neg,neg,-0.0626392811536789,-0.13124115765094757,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,hour_x2,0.7499999999999999,"2nd Order Sin Term, Hour",22.953868096161006,4.431635242220954,41,5,neg,neg,-0.10911290347576141,-0.22842779755592346,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,hour_y1,0.37701369247310385,"1st Order Cos Term, Hour",22.953868096161006,4.431635242220954,41,5,neg,neg,-0.025930525735020638,-0.012121145613491535,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,hour_y2,0.7499999999999999,"2nd Order Cos Term, Hour",22.953868096161006,4.431635242220954,41,5,neutral,neg,0,-0.001945681287907064,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,wday_x1,0.9009688679024191,"1st Order Sin Term, Weekday",22.953868096161006,4.431635242220954,41,5,pos,pos,0.01944716088473797,0.03388848528265953,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,wday_x2,1,"2nd Order Sin Term, Weekday",22.953868096161006,4.431635242220954,41,5,pos,pos,0.008864505216479301,0.06867609918117523,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,wday_y1,0.8019377358048384,"1st Order Cos Term, Weekday",22.953868096161006,4.431635242220954,41,5,pos,pos,0.0069773830473423,0.05116737633943558,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,wday_y2,1,"2nd Order Cos Term, Weekday",22.953868096161006,4.431635242220954,41,5,neutral,pos,0,0.011698486283421516,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,xg_a,0.2450805008944544,"xG, Away",22.953868096161006,4.431635242220954,41,5,neg,neg,-0.15420454740524292,-0.24361203610897064,Aston Villa (1.64) 1-2 (1.37) Chelsea
44,xg_h,0.2496147919876733,"xG, Home",22.953868096161006,4.431635242220954,41,5,neg,neg,-0.09078013151884079,-0.0665040910243988,Aston Villa (1.64) 1-2 (1.37) Chelsea
45,estimated_followers_count,0.15622291162918017,xGPhilopher's # of Followers,24.760092801018196,6.364890106244853,44,7,neg,neg,-3.0903921127319336,-2.098334550857544,Everton (0.84) 0-0 (0.65) Liverpool
45,estimated_followers_count_a,0.4428196445974016,"Twitter Account Followers, Away",24.760092801018196,6.364890106244853,44,7,pos,pos,0.27180421352386475,0.6189768314361572,Everton (0.84) 0-0 (0.65) Liverpool
45,estimated_followers_count_h,0.05892294571230531,"Twitter Account Followers, Home",24.760092801018196,6.364890106244853,44,7,neg,neg,-0.27783286571502686,-0.2179858237504959,Everton (0.84) 0-0 (0.65) Liverpool
45,g_a,0,"Goals, Away",24.760092801018196,6.364890106244853,44,7,neg,pos,-0.009194351732730865,0.10477514564990997,Everton (0.84) 0-0 (0.65) Liverpool
45,g_h,0,"Goals, Home",24.760092801018196,6.364890106244853,44,7,neg,pos,-0.0088482815772295,0.038480695337057114,Everton (0.84) 0-0 (0.65) Liverpool
